catalog_version,source_record_id,use,status,reasons
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-013,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-014,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-014,experimental_fii_input,requires_review,P06: Main-text/table FII or item-linkage conflict unresolved; retain table mean/SEM
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-014,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-014,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-015,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-015,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-015,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-015,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-016,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-016,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-016,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-016,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-017,composition_energy,requires_review,"P03: Composition/energy inconsistency; effect on actual test-dose comparability unresolved, so FII-input use also requires review; FII itself is not corrected"
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-017,experimental_fii_input,requires_review,"P03: Composition/energy inconsistency; effect on actual test-dose comparability unresolved, so FII-input use also requires review; FII itself is not corrected"
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-017,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-017,gi_gl_calculation,requires_review,"missing_gi_or_gl | P03: Composition/energy inconsistency; effect on actual test-dose comparability unresolved, so FII-input use also requires review; FII itself is not corrected"
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-018,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-018,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-018,fibre_context,reference_only,missing_fibre
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-018,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-019,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-019,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-019,fibre_context,reference_only,missing_fibre
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-019,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-020,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-020,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-020,fibre_context,reference_only,missing_fibre
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-020,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-021,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-021,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-021,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-021,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-022,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-022,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-022,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-022,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-023,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-023,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-023,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-023,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-024,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-024,experimental_fii_input,requires_review,P06: Main-text/table FII or item-linkage conflict unresolved; retain table mean/SEM
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-024,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-024,gi_gl_calculation,reference_only,missing_gi_or_gl
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-025,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-025,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-025,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-025,gi_gl_calculation,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-026,composition_energy,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-026,experimental_fii_input,candidate,attributed_glucose_reference_1000_kj
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-026,fibre_context,candidate,source_field_present
r2_sha256_6db5357ae368981b1e2781a2a2402d60d63850e7b59c63e757b654a39bdc51d9,BELL2016-S1-026,gi_gl_calculation,reference_only,missing_gi_or_gl
